Model,Brand,Total Annual Energy Consumption (kWh/year),Appliance Type
RFR441,RCA,226,Refrigerator
RFR464,RCA,226,Refrigerator
RFR465,RCA,226,Refrigerator
MA44EIGBR2RCM,Midea,226,Refrigerator
MRM44B4ABB,Midea,226,Refrigerator
ARM44S5ABB,Arctic King,226,Refrigerator
ARM044S1ARSV,Arctic King,226,Refrigerator
043-0290-6,Master Chef,226,Refrigerator
KBC-130SS,Koolatron,226,Refrigerator
MAR45W-1,Marathon,226,Refrigerator
MAR45BLS-1,Marathon,226,Refrigerator
043-1504-4,Vida,226,Refrigerator
TFR441,Thomson,226,Refrigerator
GME04GGK****,GE,227,Refrigerator
GME04GLK****,GE,227,Refrigerator
2.5MF4RE,Microfridge with Safe Plug,227,Refrigerator
HVR440HBEF,Vissani,228,Refrigerator
HVR440HWEF,Vissani,228,Refrigerator
HVR440HSEF,Vissani,228,Refrigerator
CCF-44,Cuisinart,228,Refrigerator
HMBR440WEF,Magic Chef,228,Refrigerator
HMBR440BEF,Magic Chef,228,Refrigerator
MCR44WE,Magic Chef,228,Refrigerator
MCR44BE,Magic Chef,228,Refrigerator
MCR44SE,Magic Chef,228,Refrigerator
WHW43S,Whirlpool,228,Refrigerator
WHR43WEE,Whirlpool,228,Refrigerator
DCR044B1WM,Danby Diplomat,228,Refrigerator
DCR044B1BM,Danby Diplomat,228,Refrigerator
DCR044B1SLM,Danby Diplomat,228,Refrigerator
RM52T1BB,Avanti,228,Refrigerator
3760-231,Classic,228,Refrigerator
MR421S,TCL,228,Refrigerator
IRF44WH,Igloo,228,Refrigerator
IRF44BK,Igloo,228,Refrigerator
IRF44SS,Igloo,228,Refrigerator
WMS044M6XVE,Hisense,228,Refrigerator
RC44C1GWE,Hisense,228,Refrigerator
RC44C1GBE,Hisense,228,Refrigerator
RC44C1GWE,Hisense,228,Refrigerator
BC-121/HC1(H),Hisense,228,Refrigerator
2P1SLF44,Perfect Aire,228,Refrigerator
HMS044M6RRE,Hisense,228,Refrigerator
BC-121/HC1(H),Hisense,228,Refrigerator
WMS044M6XBE,Hisense,228,Refrigerator
RC44C1GBE,Hisense,228,Refrigerator
NS-CF44BK8,Insignia,228,Refrigerator
NS-CF44SS8,Insignia,228,Refrigerator
NS-CF44WH8,Insignia,228,Refrigerator
NS-CFL45GP1-C,Insignia,228,Refrigerator
NS-CFL45******,Insignia,228,Refrigerator
2AW1SLF44A,Arctic Wind,228,Refrigerator
AT44BF,Attitude,228,Refrigerator
CCR44CE1F,Criterion,228,Refrigerator
CCR44CE1W,Criterion,228,Refrigerator
NS-CF44GD3-C,Insignia,228,Refrigerator
NS-CF44SS8,Insignia,228,Refrigerator
NS-CF44BK3,Insignia,228,Refrigerator
NS-CF44BK3-C,Insignia,228,Refrigerator
NS-CF44BK#***,Insignia,228,Refrigerator
NS-CF44SS3-C,Insignia,228,Refrigerator
NS-CF44SS#***,Insignia,228,Refrigerator
FCR44SCBBKA,Farberware,228,Refrigerator
FCR44SCVBKA,Farberware,228,Refrigerator
FCR44SCSBKA,Farberware,228,Refrigerator
FCR44SCSBSA,Farberware,228,Refrigerator
2.6SM4R,Danby One Plug,228,Refrigerator
PS72448,Professional Series,228,Refrigerator
CP47468ES,Continental Electric,228,Refrigerator
USF-S4.4CF-BL,IsEasy,228,Refrigerator
USF-S4.4CF-WH,IsEasy,228,Refrigerator
USF-S4.4CF-SSL,IsEasy,228,Refrigerator
WBR44**,West Bend,228,Refrigerator
2.6MF4R,Microfridge By Danby With Safe Plug,228,Refrigerator
RA31B0W,Avanti,229,Refrigerator
RA31B1B,Avanti,229,Refrigerator
RA31B3S,Avanti,229,Refrigerator
RMF-46W,Royal Sovereign,230,Refrigerator
U-2218RS-00B,U-Line,230,Refrigerator
ID-36R,Sub-Zero,230,Refrigerator
U-2218RINT-07A,U-Line,230,Refrigerator
UHRE115-BS01A,U-Line,230,Refrigerator
UHRE115-IS01A,U-Line,230,Refrigerator
UHRE115-SS01A,U-Line,230,Refrigerator
U-2218RINT-00B,U-Line,230,Refrigerator
U-3018RINT-07A,U-Line,230,Refrigerator
FAB28UL*,Smeg,230,Refrigerator
FAB28UR*,Smeg,230,Refrigerator
RFR115,RCA,230,Refrigerator
RFR180-B,RCA,230,Refrigerator
REFSB17*,Sunbeam,230,Refrigerator
MRB2400,Liebherr,230,Refrigerator
RFR160,RCA,230,Refrigerator
FR100,Igloo,230,Refrigerator
FR115,Igloo,230,Refrigerator
FR180,Igloo,230,Refrigerator
AFH16ARFW,Arctic Fresh,230,Refrigerator
WFS-TN3-C1,Walton,230,Refrigerator
RS24S,Fisher & Paykel,232,Refrigerator
JURF*242H***,Jenn-Air,233,Refrigerator
JUGF*242H***,Jenn-Air,233,Refrigerator
AR17T1B,Avanti,233,Refrigerator
AR17T3S,Avanti,233,Refrigerator
AR17T0W,Avanti,233,Refrigerator
EFR840,Frigidaire,234,Refrigerator
MPBV424-IS31A,Marvel,234,Refrigerator
MPRE424-IS31A,Marvel,234,Refrigerator
MPRE424-SS31A,Marvel,234,Refrigerator
MPBV424-SS31A,Marvel,234,Refrigerator
MPWC424-IS31A,Marvel,234,Refrigerator
MPWC424-SS31A,Marvel,234,Refrigerator
FR-N23MXCW1,Daewoo,235,Refrigerator
FR-N23MXCW2,Daewoo,235,Refrigerator
OR543U3S,Avanti,235,Refrigerator
EDR085S,EuroDesign,235,Refrigerator
ERT085W,Ellipse,235,Refrigerator
FR-N23MXCW*,Klasse,235,Refrigerator
MAR86BLS,Marathon,235,Refrigerator
MAR86W,Marathon,235,Refrigerator
MAR86W-1,Marathon,235,Refrigerator
MAR86BLS-1,Marathon,235,Refrigerator
GCE06GSH****,GE,236,Refrigerator
FFPE2711UB,Frigidaire,237,Refrigerator
HRF200,Hamilton Beach,237,Refrigerator
GR07,Hamilton Beach,237,Refrigerator
RMF-70W,Royal Sovereign,238,Refrigerator
BCS30Z3S-IS,Avanti,238,Refrigerator
LRONC1404*,LG,238,Refrigerator
FR283,Igloo,238,Refrigerator
JC-85C,Bodega,238,Refrigerator
U-2224RINT-00B,U-Line,240,Refrigerator
U-2224RS-00B,U-Line,240,Refrigerator
U-1224RSOD-17A,U-Line,240,Refrigerator
UOKR124-SS01A,U-Line,240,Refrigerator
U-ADA24RINT-00A,U-Line,240,Refrigerator
U-ADA24RB-13B,U-Line,240,Refrigerator
U-ADA24RS-13B,U-Line,240,Refrigerator
U-2224RINT-07A,U-Line,240,Refrigerator
U-3024RINT-07A,U-Line,240,Refrigerator
DAR055D1BSSPRO,Silhouette Professional,240,Refrigerator
DAR055D2BSSPRO,Silhouette Professional,240,Refrigerator
SPRAR055D1SS,Silhouette Professional,240,Refrigerator
DAR010A1BDB,Danby,241,Refrigerator
OS-MB94BV,Oster,243,Refrigerator
DEU2450B*/*,Sub-Zero,243,Refrigerator
FR335,Igloo,243,Refrigerator
PS72338,Professional Series,243,Refrigerator
CE61308,Continental Electric,243,Refrigerator
NFT070GA00,Newair,244,Refrigerator
NFT070GN00,Newair,244,Refrigerator
NFT070MB00,Newair,244,Refrigerator
COR90,Koolatron,244,Refrigerator
MOD90,Koolatron,244,Refrigerator
ML90,Koolatron,244,Refrigerator
CL90,Koolatron,244,Refrigerator
3730-739,Omnimax,244,Refrigerator
UORE124-SS01A,U-Line,245,Refrigerator
UHRE124-BS01A,U-Line,245,Refrigerator
UHRE124-IS01A,U-Line,245,Refrigerator
UHRE124-SS01A,U-Line,245,Refrigerator
UHRE124-WS01A,U-Line,245,Refrigerator
UORE124-SS31A,U-Line,245,Refrigerator
DAR016B1BM,Danby Diplomat,245,Refrigerator
DAR016B1BM-6,Danby Diplomat,245,Refrigerator
DAR016A1*,Danby,245,Refrigerator
GL35**,Galanz,245,Refrigerator
MRB3000,Liebherr,245,Refrigerator
RC-1178***,Impecca,245,Refrigerator
NS-CF17BK9,Insignia,245,Refrigerator
NS-CF17BK9-C,Insignia,245,Refrigerator
NS-CF17******,Insignia,245,Refrigerator
NS-CF17BK9-C,Insignia,245,Refrigerator
WH35S1E,Whirlpool,246,Refrigerator
WHR35**E,Whirlpool,246,Refrigerator
3760-***,Classic,246,Refrigerator
REFSB35*,Sunbeam,246,Refrigerator
GLR35**ER,Galanz,246,Refrigerator
RC16A1G*E,Hisense,246,Refrigerator
10275,Buzz,246,Refrigerator
DAR023C1*,Danby,247,Refrigerator
RS30S,Fisher & Paykel,247,Refrigerator
DKC055D1SSPRO-1,Silhouette Professional,248,Refrigerator
BRFB1044WH,Blomberg,248.7,Refrigerator
BRFB1044SS,Blomberg,248.7,Refrigerator
BFBF2412WH,Beko,248.7,Refrigerator
BFBF2412SL,Beko,248.7,Refrigerator
BFBF2412SS,Beko,248.7,Refrigerator
RMF-113CAMO,Royal Sovereign,249,Refrigerator
HVUF11SLF,Vissani,249,Refrigerator
RMF-113B,Royal Sovereign,249,Refrigerator
RMF-113W,Royal Sovereign,249,Refrigerator
RMF-113SS,Royal Sovereign,249,Refrigerator
DAR110A1*,Danby Designer,249,Refrigerator
DAR110A3LDB,Danby,249,Refrigerator
DAR110A3MDB,Danby,249,Refrigerator
MPBV424-SG31A,Marvel,249,Refrigerator
MPRE424-SG31A,Marvel,249,Refrigerator
MPBV424-IG31A,Marvel,249,Refrigerator
MPRE424-IG31A,Marvel,249,Refrigerator
MPWC424-IG31A,Marvel,249,Refrigerator
MPWC424-SG31A,Marvel,249,Refrigerator
GLF11U**A22,Galanz,249,Refrigerator
GLF11U**G16,Galanz,249,Refrigerator
3598-DX,Fire Magic,249,Refrigerator
3598H-DX,Fire Magic,249,Refrigerator
3598,Fire Magic,249,Refrigerator
REF-21,AOG,249,Refrigerator
HH#3760-231,Classic,250,Refrigerator
NS-CF26BK9,Insignia,250,Refrigerator
NS-CF26WH9,Insignia,250,Refrigerator
VBUI5241GSS,Viking,251,Refrigerator
VRUI5241GSS,Viking,251,Refrigerator
MLBV*24-SG01A,Marvel,251,Refrigerator
MLRE*24-SG01A,Marvel,251,Refrigerator
MLRE*24-BG01A,Marvel,251,Refrigerator
MLBV*24-IG01A,Marvel,251,Refrigerator
MLRE*24-IG01A,Marvel,251,Refrigerator
MLWC*24-IG01A,Marvel,251,Refrigerator
MLWC*24-SG01A,Marvel,251,Refrigerator
LN24REFG*,Lynx,251,Refrigerator
WH43S1E,Whirlpool,252,Refrigerator
WH43**E,Whirlpool,252,Refrigerator
BCRK43B,Black & Decker,253,Refrigerator
BCRK43W,Black & Decker,253,Refrigerator
BCRK43V,Black & Decker,253,Refrigerator
DAR026A1*,Danby Designer,253,Refrigerator
HC45SG42SB,Haier,253,Refrigerator
HC45SG42SW,Haier,253,Refrigerator
DAR026A2*,Danby,253,Refrigerator
RFR441,RCA,253,Refrigerator
RFR446,RCA,253,Refrigerator
RFR440,RCA,253,Refrigerator
FR464I,Igloo,253,Refrigerator
FR465I,Igloo,253,Refrigerator
FR464,Igloo,253,Refrigerator
FR455,Igloo,253,Refrigerator
FR453,Igloo,253,Refrigerator
FR467,Igloo,253,Refrigerator
FR465,Igloo,253,Refrigerator
RC462705,Gaggenau,254,Refrigerator
HA24R*4E-**-*****,Perlick,254,Refrigerator
T24IR905SP,Thermador,254,Refrigerator
K2602VI,Miele,254,Refrigerator
K2612VI,Miele,254,Refrigerator
K2602SF,Miele,254,Refrigerator
RC26A1G*E,Hisense,254,Refrigerator
UHBV515-IS01A,U-Line,255,Refrigerator
UHRE515-IS01A,U-Line,255,Refrigerator
UHRE515-SS01A,U-Line,255,Refrigerator
UHWC515-IS01A,U-Line,255,Refrigerator
LRTNC0705*,LG,255,Refrigerator
MRU17F1A**,Midea,255,Refrigerator
MRU17B2A**,Midea,255,Refrigerator
ATUF17DOE,Artt,255,Refrigerator
FFPE4533UM,Frigidaire,256,Refrigerator
HP15R*4E-**-*****,Perlick,256,Refrigerator
ADRD15,Summit,256,Refrigerator
ADRD15OS,Summit,256,Refrigerator
SPR2D15,Summit,256,Refrigerator
FF152D,Summit,256,Refrigerator
CFU14N6AWE,Hisense,256,Refrigerator
HFU140N6CWE,Hisense,256,Refrigerator
BC-80CT,Kerong,256,Refrigerator
HK15R*4E-**-*****,Kalamazoo Outdoor Gourmet,256,Refrigerator
DECVC138W,Elisii,256,Refrigerator
DBC117A2BSSDD-6,Danby Designer,258,Refrigerator
AR52T3SB,Avanti,258,Refrigerator
DBC117A1*-SA,Danby,258,Refrigerator
DBC117A1BSSDB-6,Danby,258,Refrigerator
BC-92N/HC1(H),Hisense,258,Refrigerator
NS-CF33SS8,Insignia,258,Refrigerator
NS-CF33WH8,Insignia,258,Refrigerator
BC-92N/HC1(H),Hisense,258,Refrigerator
NS-CF33BK8,Insignia,258,Refrigerator
3.2SM4RA,Danby One Plug,258,Refrigerator
NS-CF33BK8-C,Insignia,258,Refrigerator
NS-CF33BK8,Insignia,258,Refrigerator
NS-CF33SS8,Insignia,258,Refrigerator
NS-CF33WH8,Insignia,258,Refrigerator
NS-CF33BK8-C,Insignia,258,Refrigerator
3.2MF4R,Microfridge By Danby With Safe Plug,258,Refrigerator
3.2MF4RS,Microfridge By Danby With Safe Plug,258,Refrigerator
3.2MF4RW,Microfridge By Danby With Safe Plug,258,Refrigerator
FFPA3322U*,Frigidaire,259,Refrigerator
FFPA3322UM,Frigidaire,259,Refrigerator
FRPA3323AM,Frigidaire,259,Refrigerator
DAR033A1*,Danby Designer,259,Refrigerator
DAR032B1BM,Danby Diplomat,259,Refrigerator
DAR032B1SLM,Danby Diplomat,259,Refrigerator
DAR032B1WM,Danby Diplomat,259,Refrigerator
DAR032B2BM,Danby Diplomat,259,Refrigerator
DAR032B2SLM,Danby Diplomat,259,Refrigerator
DAR032B2WM,Danby Diplomat,259,Refrigerator
DAR032B2BM,Danby Diplomat,259,Refrigerator
DAR032B2SLM,Danby Diplomat,259,Refrigerator
DAR032B2WM,Danby Diplomat,259,Refrigerator
HH24B*4C-**-*****,Perlick,259,Refrigerator
HH24R*4C-**-*****,Perlick,259,Refrigerator
AR321BB,Avanti,259,Refrigerator
DAR033A6*,Danby,259,Refrigerator
BAR197,Summit,259,Refrigerator
BCR199,Summit,259,Refrigerator
SPR196OS,Summit,259,Refrigerator
BAR198S,Summit,259,Refrigerator
BCR19S,Summit,259,Refrigerator
FF195,Summit,259,Refrigerator
043-2384-2,Master Chef,259,Refrigerator
800-072,Homcom,259,Refrigerator
043-7010-2,Vida,259,Refrigerator
043-7012-8,Vida,259,Refrigerator
3.3MF4R,Microfridge By Danby With Safe Plug,259,Refrigerator
DRR24980***,Dacor,260,Refrigerator
U-2218BEVINT-00A,U-Line,260,Refrigerator
U-2218BEVINT-60A,U-Line,260,Refrigerator
U-2218BEVS-00A,U-Line,260,Refrigerator
U-2218BEVS-13A,U-Line,260,Refrigerator
U-2218BEVS-15A,U-Line,260,Refrigerator
U-29RB-15A,U-Line,260,Refrigerator
U-29RW-00A,U-Line,260,Refrigerator
U-29RB-13A,U-Line,260,Refrigerator
U-29RW-13A,U-Line,260,Refrigerator
U-29RW-15A,U-Line,260,Refrigerator
U-29RB-00A,U-Line,260,Refrigerator
U-2218RGLINT-07A,U-Line,260,Refrigerator
UHBV518-IS01A,U-Line,260,Refrigerator
UHRE518-IS01A,U-Line,260,Refrigerator
UHRE518-SS01A,U-Line,260,Refrigerator
UHWC518-IS01A,U-Line,260,Refrigerator
U-2218RGLS-00B,U-Line,260,Refrigerator
U-3018RGLINT-07A,U-Line,260,Refrigerator
U-2218RGLINT-00B,U-Line,260,Refrigerator
SKSCR2401*,Signature Kitchen Suite,260,Refrigerator
SRB5280,Liebherr,260,Refrigerator
MRB3600,Liebherr,260,Refrigerator
BC-94DJ1NA1/HC1(Q),Hisense,260,Refrigerator
LMS033M6RBE,Hisense,260,Refrigerator
LMS033M6RVE,Hisense,260,Refrigerator
RC33A1GWE,Hisense,260,Refrigerator
RC33A1G*E,Hisense,260,Refrigerator
RC33A1G*E,Hisense,260,Refrigerator
RC33A1GWE,Hisense,260,Refrigerator
BC-94DJ1NA1/HC1(Q),Hisense,260,Refrigerator
NPDR340STE,Norpole,260,Refrigerator
MAR35SS,Marathon,260,Refrigerator
ADRD24,Summit,262,Refrigerator
SPR2DOSADA,Summit,262,Refrigerator
LADA2D24,Summit,262,Refrigerator
ADA2DOS,Summit,262,Refrigerator
ADRD25OS,Summit,262,Refrigerator
SP6DS24ADA,Summit,262,Refrigerator
BC-136CT,Kerong,262,Refrigerator
DFF100A4WDB,Danby,263,Refrigerator
DFF100A4BDB,Danby,263,Refrigerator
DFF100A4BDBL,Danby,263,Refrigerator
FF1119BL,Summit,263,Refrigerator
FF1118WH,Summit,263,Refrigerator
FF1159SS3,Summit,263,Refrigerator
10.0RMF4R,Microfridge,263,Refrigerator
10.0LMF4R,Microfridge,263,Refrigerator
10.0RMF4RW,Microfridge,263,Refrigerator
10.0LMF4RW,Microfridge,263,Refrigerator
EFR492-B,Frigidaire,264,Refrigerator
RC462704,Gaggenau,264,Refrigerator
T24IR900SP,Thermador,264,Refrigerator
T24IR902SP,Thermador,264,Refrigerator
RFR453,RCA,264,Refrigerator
RFR465-E,RCA,264,Refrigerator
RFR464-C-BLACK,RCA,264,Refrigerator
RFR464-C-WHITE,RCA,264,Refrigerator
RFR441-C,RCA,264,Refrigerator
RFR453-6COM,RCA,264,Refrigerator
TFR441-B,Thomson,264,Refrigerator
FFPE4533UB,Frigidaire,265,Refrigerator
HMTR450WE,Magic Chef,265,Refrigerator
HMTR450BE,Magic Chef,265,Refrigerator
HMTR450SE,Magic Chef,265,Refrigerator
RMX45B3S,Avanti,265,Refrigerator
ARBC17T2PG,Avanti,265,Refrigerator
OR525U5D,Avanti,265,Refrigerator
DCR045B1BSLDB,Danby,265,Refrigerator
DCR045B1******,Danby,265,Refrigerator
DCR045B1BSLDB,Danby,265,Refrigerator
IRF45WH,Igloo,265,Refrigerator
IRF45BK,Igloo,265,Refrigerator
IRF45SS,Igloo,265,Refrigerator
FCR45SCBBKA,Farberware,265,Refrigerator
FCR45SCVBKA,Farberware,265,Refrigerator
FCR45SCSBKA,Farberware,265,Refrigerator
FCR45SCSBSA,Farberware,265,Refrigerator
BBD20HS,Black & Decker,266,Refrigerator
HC24RB4E-**-*****,Perlick,266,Refrigerator
HP24RS4E-**-*****,Perlick,266,Refrigerator
CCBD10HB,Commercial Cool,266,Refrigerator
FRB200C,Igloo,266,Refrigerator
HK24RS4E-**-*****,Kalamazoo Outdoor Gourmet,266,Refrigerator
HM24RS4E-**-*****,Hestan,266,Refrigerator
KBC-190SS,Koolatron,267,Refrigerator
MAR45W,Marathon,267,Refrigerator
MAR45BLS,Marathon,267,Refrigerator
DAR044A4*,Danby Designer,268,Refrigerator
DAR044A8BBSL,Danby Designer,268,Refrigerator
DAR044A6DDB,Danby Designer,268,Refrigerator
DAR044A6*,Danby,268,Refrigerator
DAR044A9SLDB,Danby,268,Refrigerator
DAR044A6BSLDBO,Danby,268,Refrigerator
DAR044A6LDB,Danby,268,Refrigerator
DAR044A6MDB,Danby,268,Refrigerator
DAR044A6PDB,Danby,268,Refrigerator
DAR044A1SSO-6,Danby,268,Refrigerator
DAR044A1*O*,Danby,268,Refrigerator
043-2385-0,Master Chef,268,Refrigerator
043-7011-0,Vida,268,Refrigerator
043-7013-6,Vida,268,Refrigerator
FRPA4423AU,Frigidaire,269,Refrigerator
JUDFP242H*1*,Jenn-Air,269,Refrigerator
HMAR440WE,Magic Chef,269,Refrigerator
HMAR440BE,Magic Chef,269,Refrigerator
HMAR440ST,Magic Chef,269,Refrigerator
AR4446B,Avanti,269,Refrigerator
AR4456SS,Avanti,269,Refrigerator
KUDR204KPA**,KitchenAid,269,Refrigerator
KUDR204KSB**,KitchenAid,269,Refrigerator
T24UR925DS,Thermador,269,Refrigerator
T24UR915DS,Thermador,269,Refrigerator
T24UR905DP,Thermador,269,Refrigerator
LMNS14420*,LG,269,Refrigerator
LRKNS1400*,LG,269,Refrigerator
RC44A1G*E,Hisense,269,Refrigerator
RC44A1GBE,Hisense,269,Refrigerator
BC-122/HC1(H),Hisense,269,Refrigerator
REFHB440ABSE,Hamilton Beach,269,Refrigerator
BC-122/HC1(H),Hisense,269,Refrigerator
LMS044M6RBE,Hisense,269,Refrigerator
LMS044M6RVE,Hisense,269,Refrigerator
RC44A1GBE,Hisense,269,Refrigerator
RC44A1G*E,Hisense,269,Refrigerator
CL4.4-B,Coollogic,269,Refrigerator
CL4.4-B-LH,Coollogic,269,Refrigerator
U-2224BEVINT-00B,U-Line,270,Refrigerator
U-2224BEVINT-60B,U-Line,270,Refrigerator
U-2224BEVS-00B,U-Line,270,Refrigerator
U-2224BEVS-13B,U-Line,270,Refrigerator
U-2224BEVS-15B,U-Line,270,Refrigerator
U-2224RGLINT-00B,U-Line,270,Refrigerator
U-2224RGLS-00B,U-Line,270,Refrigerator
U-2224RGLS-13B,U-Line,270,Refrigerator
U-2224RGLS-15B,U-Line,270,Refrigerator
U-2224BEVINT-07A,U-Line,270,Refrigerator
U-2224BEVINT-67A,U-Line,270,Refrigerator
U-2224RGLINT-07A,U-Line,270,Refrigerator
U-3024BEVINT-07A,U-Line,270,Refrigerator
U-3024BEVINT-67A,U-Line,270,Refrigerator
U-3024RGLINT-07A,U-Line,270,Refrigerator
DUF140A1WDB,Danby,270,Refrigerator
FRK-Q38NBS1,Daewoo,270,Refrigerator
FR-N23REPA,Daewoo,270,Refrigerator
FRK-N23REPA,Daewoo,270,Refrigerator
NRF031BK00,Newair,270,Refrigerator
NRF031GA00,Newair,270,Refrigerator
NRF031****,Newair,270,Refrigerator
T23IR905SP,Thermador,270,Refrigerator
WHD-113FB1,Midea,270,Refrigerator
MRM31S4ASLC,Midea,270,Refrigerator
MRM32B4ABB,Midea,270,Refrigerator
043-0291-4,Master Chef,270,Refrigerator
399-6488-6,Master Chef,270,Refrigerator
MK049ASTC,Midea,270,Refrigerator
RF-314W,SPT,270,Refrigerator
SPRBC031D1SS,Silhouette Professional,270,Refrigerator
FRK-Q38NBS1,Klasse,270,Refrigerator
043-1503-6,Vida,270,Refrigerator
HA24R*4C-**-*****,Perlick,272,Refrigerator
HA24B*4C-**-*****,Perlick,272,Refrigerator
DH016A1*,Danby,272,Refrigerator
1W1BC48,Perfect Aire,272,Refrigerator
HR-RUO15-1,Julien,272,Refrigerator
NS-BC48SS3,Insignia,272,Refrigerator
BC-90F,Kerong,272,Refrigerator
153TTR1047WH,Finlux,272,Refrigerator
KCFU210AWE,Kenmore,273,Refrigerator
KRFU210AWE,Kenmore,273,Refrigerator
WMS053M6XVE,Hisense,273,Refrigerator
LMS053M6RVE,Hisense,273,Refrigerator
KUR*214KSB**,KitchenAid,274,Refrigerator
KUR*314KBS**,KitchenAid,274,Refrigerator
KUR*314KSS**,KitchenAid,274,Refrigerator
KUR*114KSB**,KitchenAid,274,Refrigerator
T24UR900DP,Thermador,274,Refrigerator
T24UR920LS,Thermador,274,Refrigerator
T24UR920RS,Thermador,274,Refrigerator
T24UR900RP,Thermador,274,Refrigerator
T24UR915RS,Thermador,274,Refrigerator
T24UR915LS,Thermador,274,Refrigerator
T24UR925LS,Thermador,274,Refrigerator
T24UR925RS,Thermador,274,Refrigerator
T24UR905RP,Thermador,274,Refrigerator
T24UR905LP,Thermador,274,Refrigerator
KUR*114KPA**,KitchenAid,274,Refrigerator
PRB24C01AS-ADA,Zephyr,274,Refrigerator
PRB24C01AG-ADA,Zephyr,274,Refrigerator
CCR06BM*P***,Café,274,Refrigerator
CCP06BP*P***,Café,274,Refrigerator
UODR124-SS61A,U-Line,275,Refrigerator
UHBV524-IS01A,U-Line,275,Refrigerator
UHRE524-IS01A,U-Line,275,Refrigerator
UHRE524-SS01A,U-Line,275,Refrigerator
UHWC524-IS01A,U-Line,275,Refrigerator
UHDR124-IS61A,U-Line,275,Refrigerator
UHDR124-SS61A,U-Line,275,Refrigerator
CCB51GB,Commercial Cool,275,Refrigerator
RM4416B,Avanti,275,Refrigerator
RM4406W,Avanti,275,Refrigerator
RM4436SS,Avanti,275,Refrigerator
SKSCR3001*,Signature Kitchen Suite,275,Refrigerator
NS-OCF55XXXXXX,Insignia,275,Refrigerator
BC50A-O,New Shunxiang,275,Refrigerator
MAR149W,Marathon,275,Refrigerator
MAR149SS,Marathon,275,Refrigerator
MAR149SS,Marathon,275,Refrigerator
MAR149W,Marathon,275,Refrigerator
HC24R*4C-**-*****,Perlick,276,Refrigerator
HC24B*4C-**-*****,Perlick,276,Refrigerator
HC24T*4C-**-*****,Perlick,276,Refrigerator
HP24R*4C-**-*****,Perlick,276,Refrigerator
HP24B*4C-**-*****,Perlick,276,Refrigerator
HP24T*4C-**-*****,Perlick,276,Refrigerator
FF708BLSS,Summit,276,Refrigerator
FF708BLSSADA,Summit,276,Refrigerator
FF708BLSSIFADA,Summit,276,Refrigerator
FF708BLSSRS,Summit,276,Refrigerator
FF708BLSSRSIF,Summit,276,Refrigerator
FF7BK,Summit,276,Refrigerator
FF7BKADA,Summit,276,Refrigerator
AL752BK,Summit,276,Refrigerator
FF7LBLK,Summit,276,Refrigerator
FF7LBLKADA,Summit,276,Refrigerator
FF7LW,Summit,276,Refrigerator
FF7LWADA,Summit,276,Refrigerator
AL751WL,Summit,276,Refrigerator
FF7W,Summit,276,Refrigerator
FF7WADA,Summit,276,Refrigerator
AL750W,Summit,276,Refrigerator
HK24B*4C-**-*****,Kalamazoo Outdoor Gourmet,276,Refrigerator
HK24R*4C-**-*****,Kalamazoo Outdoor Gourmet,276,Refrigerator
HK24T*4C-**-*****,Kalamazoo Outdoor Gourmet,276,Refrigerator
HM24R*4C-**-*****,Hestan,276,Refrigerator
HM24T*4C-**-*****,Hestan,276,Refrigerator
HFU170N6CWE,Hisense,277,Refrigerator
FV14C6AWE,Hisense,277,Refrigerator
DECVC170S,Elisii,277,Refrigerator
DECVC170W,Elisii,277,Refrigerator
IRBP5170,Liebherr,278,Refrigerator
PRB24C01CG,Zephyr,278,Refrigerator
PRB24C01CPG,Zephyr,278,Refrigerator
PRPB24C01BG,Zephyr,278,Refrigerator
NDBV*24**G*1*1,Northland,278,Refrigerator
HR-RUO24-1,Julien,278,Refrigerator
BC-162F,Kerong,278,Refrigerator
NDWC*24**G*1*1,Northland,278,Refrigerator
B30IR905SP,Bosch,279,Refrigerator
RC472705,Gaggenau,279,Refrigerator
K2812VI,Miele,279,Refrigerator
K2812SF,Miele,279,Refrigerator
K2802SF,Miele,279,Refrigerator
T30IR905SP,Thermador,279,Refrigerator
K2802VI,Miele,279,Refrigerator
CDE06RP*N***,Café,279,Refrigerator
V-050BVC,Cavavin,280,Refrigerator
PRB24C01**,Zephyr,280,Refrigerator
PRPB24C01**,Zephyr,280,Refrigerator
IRB5160,Liebherr,280,Refrigerator
FF6BK2SS,Summit,280,Refrigerator
FF6BK2SSADA,Summit,280,Refrigerator
FF6BK2SSIFADA,Summit,280,Refrigerator
FF6BK2SSRS,Summit,280,Refrigerator
FF6BK2SSRSIF,Summit,280,Refrigerator
BAR611WH*,Summit,280,Refrigerator
BAR611WHADA*,Summit,280,Refrigerator
BAR631BK*,Summit,280,Refrigerator
BAR631BKADA*,Summit,280,Refrigerator
FF61W,Summit,280,Refrigerator
FF61WADA,Summit,280,Refrigerator
FF63BK,Summit,280,Refrigerator
FF63BKADA,Summit,280,Refrigerator
FF6BK,Summit,280,Refrigerator
FF6BKADA,Summit,280,Refrigerator
FF6LW,Summit,280,Refrigerator
FF6LWADA,Summit,280,Refrigerator
FF6W,Summit,280,Refrigerator
FF6WADA,Summit,280,Refrigerator
KS7793D,Miele,280,Refrigerator
UC-24R,Sub-Zero,280,Refrigerator
UC-24RO/PH,Sub-Zero,280,Refrigerator
DRR30980***,Dacor,280,Refrigerator
